"Client"	"RegistrationDt"	"Age"	"Gender"	"MaritalStatus"	"HasChildren"	"NumChildren"	"PostalCode"	"Zone"	"City"
"11294"	"254400493"	"2014-07-22 00:00:00.000"	25	"F"	"S"	"N"	0	"4510-554"	"PORTO"	"FÂNZERES"
"11295"	"254453996"	"2009-04-06 00:00:00.000"	28	"M"	"S"	"N"	0	"4430-491"	"PORTO"	"V.N.GAIA"
"11296"	"254467318"	"2014-04-01 00:00:00.000"	24	"M"	""	"N"	0	"4710-573"	"BRAGA"	"ADAÚFE"
"11297"	"254534058"	"2014-09-05 00:00:00.000"	28	"M"	""	"N"	2	"4715-105"	"BRAGA"	"BRAGA"
"11298"	"254541380"	"2010-04-02 00:00:00.000"	28	"M"	"M"	"Y"	5	"4050-046"	"PORTO"	"PORTO"
"11299"	"254573800"	"2011-05-22 00:00:00.000"	28	"M"	"M"	"N"	0	"4200-361"	"PORTO"	"PORTO"
"11300"	"254621805"	"2009-10-23 00:00:00.000"	24	"M"	""	"N"	0	"4425-656"	"PORTO"	"MAIA"
"11301"	"254660118"	"2011-03-09 00:00:00.000"	26	"F"	"M"	"Y"	1	"2805-014"	"OUTROS"	"ALMADA"
"11302"	"254690882"	"2011-08-17 00:00:00.000"	57	"F"	"M"	"Y"	2	"4250-406"	"PORTO"	"PORTO"
"11303"	"254691331"	"2013-07-10 00:00:00.000"	26	"M"	"S"	"N"	0	"3730-418"	"OUTROS"	"VALE DE CAMBRA"
"11304"	"254743617"	"2014-07-22 00:00:00.000"	26	"M"	"S"	"Y"	2	"4730-578"	"BRAGA"	"SOUTELO VVD"
"11305"	"254839789"	"2009-11-20 00:00:00.000"	31	"M"	""	"Y"	2	"4050-021"	"PORTO"	"PORTO"
"11306"	"254858139"	"2013-11-29 00:00:00.000"	23	"F"	""	"Y"	4	"4350-242"	"PORTO"	"PORTO"
"11307"	"254874525"	"2008-12-09 00:00:00.000"	26	"F"	"M"	"Y"	2	"4425-738"	"PORTO"	"BAGUIM DO MONTE"
"11308"	"254932134"	"2009-10-23 00:00:00.000"	21	"M"	"M"	"N"	5	"3720-767"	"OUTROS"	"VILA DE CUCUJÃES"
"11309"	"254957293"	"2011-11-24 00:00:00.000"	27	"F"	""	"Y"	1	"4000-512"	"PORTO"	"PORTO"
"11310"	"254985866"	"2009-07-21 00:00:00.000"	26	"F"	"M"	"Y"	2	"4450-604"	"PORTO"	"MATOSINHOS"
"11311"	"254986218"	"2014-01-30 00:00:00.000"	29	"F"	"S"	"Y"	3	"4425-692"	"PORTO"	"MAIA"
"11312"	"255044429"	"2014-02-25 00:00:00.000"	41	"F"	""	"Y"	3	"4700-219"	"BRAGA"	"BRAGA"
"11313"	"255062079"	"2010-05-16 00:00:00.000"	24	"F"	"S"	"N"	0	"4440-634"	"PORTO"	"VALONGO"
"11314"	"255094426"	"2008-11-17 00:00:00.000"	34	"M"	"M"	"Y"	2	"4050-379"	"PORTO"	"PORTO"
"11315"	"255103425"	"2009-04-23 00:00:00.000"	26	"M"	""	"Y"	2	"4000-185"	"PORTO"	"PORTO"
"11316"	"255134266"	"2013-01-31 00:00:00.000"	31	"F"	""	"N"	0	"4050-220"	"PORTO"	"PORTO"
"11317"	"255162723"	"2014-09-05 00:00:00.000"	37	"F"	"M"	"Y"	2	"4700-043"	"BRAGA"	"BRAGA"
"11318"	"255318260"	"2013-09-30 00:00:00.000"	26	"F"	"M"	"Y"	1	"5450-156"	"OUTROS"	"BORNES DE AGUIAR"
"11319"	"255391536"	"2008-08-05 00:00:00.000"	26	"M"	""	"Y"	3	"4050-519"	"PORTO"	"PORTO"
"11320"	"255413343"	"2014-02-25 00:00:00.000"	28	"F"	"M"	"Y"	1	"5400-069"	"OUTROS"	"CHAVES"
"11321"	"255416300"	"2008-01-01 00:00:00.000"	42	"F"	"M"	"Y"	4	"4250-242"	"PORTO"	"PORTO"
"11322"	"255632371"	"2011-08-17 00:00:00.000"	26	"F"	"S"	"N"	4	"4560-187"	"PORTO"	"LAGARES PNF"
"11323"	"255648081"	"2008-08-05 00:00:00.000"	45	"F"	""	"N"	0	"4465-307"	"PORTO"	"SÃO MAMEDE INFESTA"
"11324"	"255691084"	"2008-10-31 00:00:00.000"	21	"M"	"M"	"Y"	2	"2440-426"	"OUTROS"	"BATALHA"
"11325"	"255695870"	"2009-07-31 00:00:00.000"	27	"M"	"S"	"Y"	1	"4405-805"	"PORTO"	"V.N.GAIA"
"11326"	"255723059"	"2009-06-29 00:00:00.000"	28	"F"	""	"Y"	1	"4000-248"	"PORTO"	"PORTO"
"11327"	"255749406"	"2009-07-31 00:00:00.000"	44	"F"	""	"N"	0	"4000-044"	"PORTO"	"PORTO"
"11328"	"255779020"	"2012-04-24 00:00:00.000"	27	"M"	"S"	"N"	0	"4445-671"	"PORTO"	"ERMESINDE"
"11329"	"255841035"	"2009-06-12 00:00:00.000"	26	"M"	"S"	"Y"	1	"4430-093"	"PORTO"	"V.N.GAIA"
"11330"	"255953780"	"2008-12-06 00:00:00.000"	37	"F"	""	"N"	0	"4100-438"	"PORTO"	"PORTO"
"11331"	"256029245"	"2014-01-30 00:00:00.000"	23	"F"	"S"	"N"	0	"4700-409"	"BRAGA"	"BRAGA"
"11332"	"256030162"	"2012-10-12 00:00:00.000"	26	"F"	""	"Y"	1	"4465-180"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"11333"	"256042462"	"2008-09-22 00:00:00.000"	25	"M"	"M"	"Y"	2	"4050-442"	"PORTO"	"PORTO"
"11334"	"256057192"	"2013-11-29 00:00:00.000"	47	"F"	"S"	"Y"	2	"4420-248"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"11335"	"256175705"	"2008-12-06 00:00:00.000"	25	"M"	"M"	"Y"	1	"4050-639"	"PORTO"	"PORTO"
"11336"	"256229856"	"2008-10-09 00:00:00.000"	43	"F"	"S"	"N"	0	"4350-008"	"PORTO"	"PORTO"
"11337"	"256262705"	"2011-10-07 00:00:00.000"	24	"F"	""	"Y"	4	"4460-778"	"PORTO"	"CUSTÓIAS MTS"
"11338"	"256292167"	"2014-04-01 00:00:00.000"	21	"F"	"M"	"Y"	1	"4715-027"	"BRAGA"	"BRAGA"
"11339"	"256298998"	"2009-07-21 00:00:00.000"	28	"M"	""	"N"	0	"4200-369"	"PORTO"	"PORTO"
"11340"	"256355410"	"2009-02-11 00:00:00.000"	27	"M"	""	"Y"	1	"1750-218"	"OUTROS"	"LISBOA"
"11341"	"256472718"	"2013-09-30 00:00:00.000"	25	"M"	"S"	"N"	1	"4150-225"	"PORTO"	"PORTO"
"11342"	"256538654"	"2014-02-25 00:00:00.000"	22	"F"	"M"	"Y"	3	"4715-499"	"BRAGA"	"SÃO MAMEDE DE ESTE"
"11343"	"256560706"	"2010-09-14 00:00:00.000"	36	"F"	"M"	"Y"	2	"4420-249"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"11344"	"256591172"	"2013-11-28 00:00:00.000"	26	"F"	""	"N"	0	"4715-319"	"BRAGA"	"BRAGA"
"11345"	"256593060"	"2013-03-17 00:00:00.000"	40	"M"	"S"	"Y"	1	"4200-231"	"PORTO"	"PORTO"
"11346"	"256617694"	"2014-01-30 00:00:00.000"	25	"F"	""	"Y"	2	"4700-480"	"BRAGA"	"PALMEIRA BRG"
"11347"	"256653396"	"2009-11-20 00:00:00.000"	27	"M"	"M"	"Y"	2	"3880-792"	"OUTROS"	"SÃO JOÃO OVR"
"11348"	"256681112"	"2014-04-01 00:00:00.000"	33	"M"	"S"	"N"	0	"4710-746"	"BRAGA"	"SANTA LUCRÉCIA DE ALGERIZ"
"11349"	"256709432"	"2009-03-12 00:00:00.000"	25	"F"	"S"	"Y"	4	"4430-206"	"PORTO"	"V.N.GAIA"
"11350"	"256736847"	"2010-05-16 00:00:00.000"	37	"M"	"S"	"N"	0	"4715-001"	"BRAGA"	"BRAGA"
"11351"	"256763437"	"2013-07-10 00:00:00.000"	18	"M"	"M"	"N"	0	"4435-512"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11352"	"256786593"	"2011-11-24 00:00:00.000"	24	"F"	"M"	"N"	0	"5200-259"	"OUTROS"	"MOGADOURO"
"11353"	"256790655"	"2014-07-03 00:00:00.000"	29	"F"	""	"Y"	1	"4705-067"	"BRAGA"	"AVELEDA BRG"
"11354"	"256804745"	"2009-06-23 00:00:00.000"	24	"F"	"S"	"N"	4	"4595-184"	"PORTO"	"FRAZÃO"
"11355"	"256817324"	"2008-08-15 00:00:00.000"	23	"M"	"M"	"Y"	2	"4400-138"	"PORTO"	"V.N.GAIA"
"11356"	"256823421"	"2013-07-10 00:00:00.000"	22	"F"	"M"	"N"	1	"4780-406"	"PORTO"	"SANTO TIRSO"
"11357"	"256833532"	"2013-09-30 00:00:00.000"	25	"M"	"M"	"Y"	1	"4425-030"	"PORTO"	"MAIA"
"11358"	"256910073"	"2013-08-28 00:00:00.000"	24	"F"	"S"	"N"	1	"4350-130"	"PORTO"	"PORTO"
"11359"	"256959781"	"2011-10-07 00:00:00.000"	26	"F"	"M"	"N"	1	"4600-730"	"PORTO"	"SANCHE"
"11360"	"256959994"	"2013-12-06 00:00:00.000"	26	"F"	""	"N"	0	"4600-730"	"PORTO"	"SANCHE"
"11361"	"257001123"	"2011-03-09 00:00:00.000"	25	"F"	""	"N"	0	"4150-193"	"PORTO"	"PORTO"
"11362"	"257050671"	"2012-12-12 00:00:00.000"	26	"M"	"S"	"N"	0	"4560-800"	"PORTO"	"SÃO MAMEDE DE RECEZINHOS"
"11363"	"257057153"	"2011-10-07 00:00:00.000"	27	"F"	"S"	"N"	0	"4405-602"	"PORTO"	"V.N.GAIA"
"11364"	"257094202"	"2008-10-09 00:00:00.000"	31	"M"	"S"	"N"	0	"4970-285"	"OUTROS"	"PROZELO AVV"
"11365"	"257096230"	"2012-10-12 00:00:00.000"	23	"F"	"S"	"Y"	3	"4760-713"	"BRAGA"	"RIBEIRÃO"
"11366"	"257099522"	"2011-03-09 00:00:00.000"	25	"M"	"M"	"N"	2	"2910-390"	"OUTROS"	"SETÚBAL"
"11367"	"257119752"	"2008-08-04 00:00:00.000"	26	"M"	""	"N"	0	"4250-496"	"PORTO"	"PORTO"
"11368"	"257186646"	"2012-07-26 00:00:00.000"	26	"M"	"M"	"N"	0	"4835-091"	"BRAGA"	"GUIMARÃES"
"11369"	"257190414"	"2011-11-24 00:00:00.000"	22	"M"	"S"	"N"	0	"5200-259"	"OUTROS"	"MOGADOURO"
"11370"	"257209832"	"2014-04-01 00:00:00.000"	27	"M"	"S"	"Y"	1	"4700-747"	"BRAGA"	"PALMEIRA BRG"
"11371"	"257259279"	"2013-11-28 00:00:00.000"	24	"M"	"S"	"N"	0	"4400-030"	"PORTO"	"V.N.GAIA"
"11372"	"257275878"	"2013-10-07 00:00:00.000"	20	"F"	""	"N"	0	"4710-257"	"BRAGA"	"ADAÚFE"
"11373"	"257317554"	"2011-03-09 00:00:00.000"	27	"F"	""	"N"	0	"4000-284"	"PORTO"	"PORTO"
"11374"	"257319859"	"2009-02-11 00:00:00.000"	27	"M"	"M"	"N"	1	"4465-117"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"11375"	"257327860"	"2009-12-14 00:00:00.000"	26	"M"	""	"N"	1	"4300-018"	"PORTO"	"PORTO"
"11376"	"257437096"	"2008-08-04 00:00:00.000"	26	"M"	"S"	"N"	0	"4465-177"	"PORTO"	"S. MAMEDE DE INFESTA"
"11377"	"257454900"	"2014-07-03 00:00:00.000"	31	"F"	"M"	"Y"	1	"4150-050"	"PORTO"	"PORTO"
"11378"	"257510265"	"2013-09-30 00:00:00.000"	18	"F"	"M"	"Y"	2	"4445-063"	"PORTO"	"ALFENA"
"11379"	"257568930"	"2013-12-06 00:00:00.000"	21	"M"	"S"	"N"	0	"4900-577"	"OUTROS"	"VIANA DO CASTELO"
"11380"	"25758859"	"2009-01-08 00:00:00.000"	24	"F"	"M"	"Y"	1	"4585-704"	"PORTO"	"SOBREIRA"
"11381"	"257592326"	"2008-12-09 00:00:00.000"	24	"M"	"M"	"Y"	1	"4515-458"	"PORTO"	"MEDAS"
"11382"	"257603930"	"2008-10-31 00:00:00.000"	24	"M"	"M"	"N"	5	"3730-200"	"OUTROS"	"VALE DE CAMBRA"
"11383"	"257639527"	"2011-11-09 00:00:00.000"	26	"M"	"M"	"Y"	1	"4580-337"	"PORTO"	"CETE"
"11384"	"257648445"	"2011-05-22 00:00:00.000"	27	"M"	"M"	"Y"	3	"4000-530"	"PORTO"	"PORTO"
"11385"	"257654712"	"2013-12-06 00:00:00.000"	26	"M"	"S"	"Y"	1	"4730-460"	"BRAGA"	"VILA DE PRADO"
"11386"	"257696393"	"2013-03-17 00:00:00.000"	26	"F"	""	"N"	2	"4435-285"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11387"	"257720120"	"2008-12-09 00:00:00.000"	24	"M"	"S"	"Y"	1	"4510-418"	"PORTO"	"SÃO PEDRO DA COVA"
"11388"	"257724079"	"2014-04-01 00:00:00.000"	27	"M"	"S"	"Y"	1	"4720-249"	"BRAGA"	"CALDELAS"
"11389"	"257774459"	"2009-11-20 00:00:00.000"	28	"M"	""	"Y"	4	"4585-641"	"PORTO"	"RECAREI"
"11390"	"257788645"	"2014-09-05 00:00:00.000"	26	"F"	"M"	"N"	0	"4445-425"	"PORTO"	"ERMESINDE"
"11391"	"257788646"	"2014-09-05 00:00:00.000"	26	"M"	"S"	"Y"	2	"4445-425"	"PORTO"	"ERMESINDE"
"11392"	"257840273"	"2014-04-01 00:00:00.000"	26	"F"	""	"N"	0	"4830-560"	"BRAGA"	"PÓVOA DE LANHOSO"
"11393"	"257844244"	"2013-07-10 00:00:00.000"	26	"M"	"S"	"Y"	0	"4405-614"	"PORTO"	"V.N.GAIA"
"11394"	"257899090"	"2009-10-23 00:00:00.000"	25	"F"	"M"	"Y"	2	"4150-480"	"PORTO"	"PORTO"
"11395"	"258033746"	"2013-01-31 00:00:00.000"	25	"F"	""	"N"	0	"4250-365"	"PORTO"	"PORTO"
"11396"	"258044985"	"2008-09-22 00:00:00.000"	29	"M"	"S"	"Y"	1	"4415-344"	"PORTO"	"PEDROSO"
"11397"	"258093536"	"2009-03-12 00:00:00.000"	26	"F"	"M"	"Y"	1	"4250-223"	"PORTO"	"PORTO"
"11398"	"258189517"	"2009-07-24 00:00:00.000"	34	"F"	"M"	"Y"	1	"4000-177"	"PORTO"	"PORTO"
"11399"	"258213787"	"2011-10-07 00:00:00.000"	26	"F"	"M"	"N"	3	"4250-163"	"PORTO"	"PORTO"
"11400"	"258282398"	"2011-11-09 00:00:00.000"	23	"F"	"S"	"N"	0	"4450-573"	"PORTO"	"MATOSINHOS"
"11401"	"258292814"	"2014-04-01 00:00:00.000"	25	"F"	"S"	"N"	0	"4710-412"	"BRAGA"	"BRAGA"
"11402"	"258315784"	"2012-12-12 00:00:00.000"	24	"M"	""	"N"	0	"4300-063"	"PORTO"	"PORTO"
"11403"	"258393521"	"2014-01-30 00:00:00.000"	24	"M"	""	"Y"	1	"4450-676"	"PORTO"	"MATOSINHOS"
"11404"	"258405872"	"2011-11-09 00:00:00.000"	26	"F"	"M"	"Y"	3	"4425-605"	"PORTO"	"MAIA"
"11405"	"258431326"	"2010-04-02 00:00:00.000"	31	"F"	"S"	"N"	0	"4435-406"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11406"	"258459239"	"2010-05-16 00:00:00.000"	24	"M"	""	"Y"	1	"4405-851"	"PORTO"	"V.N.GAIA"
"11407"	"258525762"	"2009-10-23 00:00:00.000"	33	"M"	""	"N"	0	"4435-140"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11408"	"258532068"	"2013-07-10 00:00:00.000"	23	"F"	""	"N"	0	"4430-176"	"PORTO"	"V.N.GAIA"
"11409"	"258600438"	"2014-04-30 00:00:00.000"	25	"F"	"S"	"N"	0	"4100-439"	"PORTO"	"PORTO"
"11410"	"258730706"	"2012-12-12 00:00:00.000"	33	"F"	"M"	"N"	0	"4050-342"	"PORTO"	"PORTO"
"11411"	"258847921"	"2011-10-07 00:00:00.000"	57	"M"	"M"	"N"	0	"4050-130"	"PORTO"	"PORTO"
"11412"	"258857820"	"2010-03-11 00:00:00.000"	24	"F"	""	"N"	0	"4415-779"	"PORTO"	"SANDIM"
"11413"	"258888920"	"2014-04-30 00:00:00.000"	24	"M"	""	"N"	0	"4700-842"	"BRAGA"	"SÃO PAIO MERELIM"
"11414"	"258891602"	"2011-08-17 00:00:00.000"	21	"M"	"M"	"N"	0	"4200-604"	"PORTO"	"PORTO"
"11415"	"258966114"	"2012-10-12 00:00:00.000"	27	"F"	"M"	"N"	0	"4300-499"	"PORTO"	"PORTO"
"11416"	"258990333"	"2014-07-03 00:00:00.000"	21	"F"	"M"	"Y"	1	"4700-374"	"BRAGA"	"BRAGA"
"11417"	"258996803"	"2009-05-25 00:00:00.000"	24	"M"	"S"	"N"	0	"4435-667"	"RIO TINTO - GONDOMAR"	"BAGUIM DO MONTE"
"11418"	"259012815"	"2009-06-12 00:00:00.000"	28	"M"	"S"	"N"	0	"4200-316"	"PORTO"	"PORTO"
"11419"	"259070491"	"2008-10-09 00:00:00.000"	24	"M"	""	"N"	0	"4435-202"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11420"	"259125474"	"2014-01-30 00:00:00.000"	23	"F"	"S"	"N"	0	"4710-572"	"BRAGA"	"ADAÚFE"
"11421"	"259130184"	"2014-02-25 00:00:00.000"	30	"F"	"S"	"Y"	5	"2690-348"	"OUTROS"	"SANTA IRIA DE AZÓIA"
"11422"	"259159484"	"2011-06-17 00:00:00.000"	24	"F"	""	"Y"	1	"4785-273"	"PORTO"	"TROFA"
"11423"	"259190810"	"2008-12-06 00:00:00.000"	23	"M"	""	"Y"	2	"4300-319"	"PORTO"	"PORTO"
"11424"	"259192589"	"2013-01-31 00:00:00.000"	24	"F"	"S"	"Y"	4	"4750-130"	"BRAGA"	"BARCELOS"
"11425"	"259281328"	"2009-05-20 00:00:00.000"	25	"F"	"S"	"N"	0	"3780-401"	"OUTROS"	"AVELÃS DE CIMA"
"11426"	"259286192"	"2011-06-17 00:00:00.000"	23	"M"	"M"	"Y"	1	"4405-635"	"PORTO"	"V.N.GAIA"
"11427"	"259349240"	"2013-05-03 00:00:00.000"	25	"F"	"M"	"Y"	2	"4435-419"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11428"	"259400564"	"2013-07-10 00:00:00.000"	31	"F"	""	"N"	0	"4250-039"	"PORTO"	"PORTO"
"11429"	"259405515"	"2013-08-28 00:00:00.000"	41	"M"	"S"	"N"	0	"4000-170"	"PORTO"	"PORTO"
"11430"	"259409790"	"2014-04-01 00:00:00.000"	22	"F"	"M"	"Y"	1	"4700-666"	"BRAGA"	"PADIM DA GRAÇA"
"11431"	"259414948"	"2014-04-01 00:00:00.000"	25	"F"	""	"Y"	3	"4710-309"	"BRAGA"	"BRAGA"
"11432"	"259496650"	"2013-11-28 00:00:00.000"	24	"F"	"M"	"N"	0	"4715-469"	"BRAGA"	"BRAGA"
"11433"	"259500070"	"2013-10-07 00:00:00.000"	25	"F"	"M"	"N"	1	"4715-162"	"BRAGA"	"BRAGA"
"11434"	"259510416"	"2009-05-25 00:00:00.000"	47	"F"	""	"Y"	2	"4150-377"	"PORTO"	"PORTO"
"11435"	"259514969"	"2014-01-30 00:00:00.000"	23	"M"	""	"Y"	1	"4710-409"	"BRAGA"	"BRAGA"
"11436"	"259581771"	"2008-01-01 00:00:00.000"	18	"M"	"S"	"N"	1	"4430-118"	"PORTO"	"V.N.GAIA"
"11437"	"259682764"	"2010-04-02 00:00:00.000"	26	"M"	"S"	"Y"	2	"4200-038"	"PORTO"	"PORTO"
"11438"	"259708461"	"2011-11-24 00:00:00.000"	25	"M"	""	"N"	3	"4480-088"	"PORTO"	"ÁRVORE"
"11439"	"259756369"	"2010-04-02 00:00:00.000"	27	"M"	"S"	"N"	0	"4200-356"	"PORTO"	"PORTO"
"11440"	"259992984"	"2013-10-31 00:00:00.000"	26	"F"	"M"	"Y"	3	"4705-475"	"BRAGA"	"ESPORÕES"
"11441"	"260028126"	"2008-10-09 00:00:00.000"	26	"F"	""	"Y"	1	"3800-079"	"OUTROS"	"AVEIRO"
"11442"	"260035300"	"2012-04-24 00:00:00.000"	25	"F"	"S"	"Y"	1	"4430-698"	"PORTO"	"V.N.GAIA"
"11443"	"260132195"	"2008-09-25 00:00:00.000"	31	"F"	"M"	"Y"	3	"4425-111"	"PORTO"	"MAIA"
"11444"	"260230723"	"2011-10-07 00:00:00.000"	22	"M"	""	"N"	0	"4405-622"	"PORTO"	"V.N.GAIA"
"11445"	"260234796"	"2012-07-26 00:00:00.000"	23	"M"	"S"	"N"	0	"4475-003"	"PORTO"	"MAIA"
"11446"	"260249610"	"2012-04-24 00:00:00.000"	22	"F"	"M"	"Y"	1	"4220-428"	"OUTROS"	"VALBOM GDM"
"11447"	"260269042"	"2010-08-10 00:00:00.000"	28	"F"	"M"	"N"	0	"4435-365"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11448"	"260271683"	"2009-05-25 00:00:00.000"	44	"M"	"M"	"Y"	1	"4445-359"	"PORTO"	"ERMESINDE"
"11449"	"260317055"	"2014-02-25 00:00:00.000"	19	"M"	"M"	"Y"	1	"2300-431"	"OUTROS"	"TOMAR"
"11450"	"260326534"	"2013-08-28 00:00:00.000"	21	"F"	"S"	"N"	0	"4435-011"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"11451"	"260330906"	"2009-04-06 00:00:00.000"	26	"F"	""	"Y"	1	"4050-410"	"PORTO"	"PORTO"
"11452"	"260346721"	"2012-01-31 00:00:00.000"	25	"F"	""	"Y"	4	"4350-279"	"PORTO"	"PORTO"
"11453"	"260378461"	"2014-09-05 00:00:00.000"	23	"M"	""	"N"	0	"4710-407"	"BRAGA"	"BRAGA"
"11454"	"260389730"	"2010-04-02 00:00:00.000"	25	"F"	"S"	"Y"	1	"4600"	"PORTO"	"AMARANTE"
"11455"	"260393010"	"2011-06-17 00:00:00.000"	25	"F"	""	"N"	0	"4050-636"	"PORTO"	"PORTO"
"11456"	"260450960"	"2012-06-08 00:00:00.000"	25	"F"	"S"	"N"	0	"4000-203"	"PORTO"	"PORTO"
"11457"	"260453536"	"2014-04-30 00:00:00.000"	21	"F"	"M"	"N"	0	"4705-157"	"BRAGA"	"BRAGA"
"11458"	"260461202"	"2010-06-28 00:00:00.000"	22	"F"	"S"	"N"	0	"4465-703"	"PORTO"	"LEÇA DO BALIO"
"11459"	"260485756"	"2010-12-10 00:00:00.000"	25	"M"	"S"	"Y"	1	"4520-313"	"OUTROS"	"FORNOS VFR"
"11460"	"260493392"	"2014-07-03 00:00:00.000"	25	"M"	"M"	"Y"	1	"4250-158"	"PORTO"	"PORTO"
"11461"	"260543292"	"2013-03-17 00:00:00.000"	26	"M"	"M"	"N"	1	"4510-259"	"PORTO"	"SÃO PEDRO DA COVA"
"11462"	"260575810"	"2013-12-06 00:00:00.000"	23	"M"	"S"	"N"	0	"4100-401"	"PORTO"	"PORTO"
"11463"	"260586790"	"2008-12-09 00:00:00.000"	24	"F"	"M"	"Y"	3	"4425-400"	"PORTO"	"MAIA"
"11464"	"260589500"	"2011-03-09 00:00:00.000"	23	"M"	""	"Y"	3	"4150-526"	"PORTO"	"PORTO"
"11465"	"260643513"	"2009-10-23 00:00:00.000"	25	"F"	""	"N"	0	"4250-207"	"PORTO"	"PORTO"
"11466"	"260647365"	"2012-12-12 00:00:00.000"	19	"F"	""	"Y"	1	"4425-151"	"PORTO"	"MAIA"
"11467"	"260753173"	"2012-11-09 00:00:00.000"	27	"M"	""	"Y"	1	"4050-167"	"PORTO"	"PORTO"
"11468"	"260776432"	"2009-10-23 00:00:00.000"	24	"M"	""	"Y"	1	"5180-201"	"OUTROS"	"LAGOAÇA"
"11469"	"260804851"	"2013-07-10 00:00:00.000"	25	"F"	"S"	"Y"	1	"4430-419"	"PORTO"	"V.N.GAIA"
"11470"	"260830542"	"2014-04-01 00:00:00.000"	22	"F"	""	"N"	0	"8200-412"	"OUTROS"	"GUIA ABF"
"11471"	"260844918"	"2014-09-05 00:00:00.000"	20	"M"	""	"N"	1	"2965-000"	"OUTROS"	"POCIRÃO"
"11472"	"260856096"	"2012-11-09 00:00:00.000"	20	"F"	""	"Y"	1	"4595-182"	"PORTO"	"FRAZÃO"
"11473"	"260899542"	"2011-06-17 00:00:00.000"	26	"F"	""	"Y"	2	"4410-027"	"PORTO"	"SERZEDO VNG"
"11474"	"260902810"	"2012-12-12 00:00:00.000"	26	"M"	"M"	"Y"	1	"4450-092"	"PORTO"	"MATOSINHOS"
"11475"	"260993220"	"2013-08-28 00:00:00.000"	47	"M"	"M"	"Y"	1	"4200-197"	"PORTO"	"PORTO"
"11476"	"261056654"	"2012-06-08 00:00:00.000"	21	"M"	""	"Y"	4	"4585-598"	"PORTO"	"RECAREI"
"11477"	"261096095"	"2012-01-31 00:00:00.000"	26	"M"	"S"	"Y"	1	"4785-248"	"PORTO"	"TROFA"
"11478"	"261185110"	"2013-01-31 00:00:00.000"	24	"M"	"S"	"N"	0	"4770-604"	"BRAGA"	"SÃO MARTINHO VALE"
"11479"	"261220586"	"2012-12-12 00:00:00.000"	33	"F"	""	"Y"	1	"2640-564"	"OUTROS"	"MAFRA"
"11480"	"261232908"	"2008-10-09 00:00:00.000"	23	"F"	"M"	"Y"	5	"2405-035"	"OUTROS"	"MACEIRA LRA"
"11481"	"261283030"	"2010-05-16 00:00:00.000"	23	"F"	"S"	"N"	0	"4510-104"	"PORTO"	"JOVIM"
"11482"	"261323105"	"2010-05-13 00:00:00.000"	25	"F"	"M"	"Y"	1	"5000-179"	"OUTROS"	"VILA REAL"
"11483"	"261350706"	"2010-09-14 00:00:00.000"	25	"F"	"M"	"Y"	3	"4420-408"	"RIO TINTO - GONDOMAR"	"VALBOM GDM"
"11484"	"261405209"	"2013-07-10 00:00:00.000"	22	"M"	""	"Y"	2	"2005-473"	"OUTROS"	"SANTARÉM"
"11485"	"261424220"	"2009-10-23 00:00:00.000"	25	"M"	""	"N"	0	"4450-565"	"PORTO"	"MATOSINHOS"
"11486"	"261431757"	"2014-02-25 00:00:00.000"	25	"F"	"S"	"Y"	1	"4705-773"	"BRAGA"	"BRAGA"
"11487"	"261615858"	"2013-08-28 00:00:00.000"	22	"F"	"M"	"Y"	1	"1950-164"	"OUTROS"	"LISBOA"
"11488"	"261639315"	"2011-08-17 00:00:00.000"	23	"M"	"M"	"N"	4	"4410-398"	"PORTO"	"ARCOZELO VNG"
"11489"	"261667955"	"2010-12-10 00:00:00.000"	26	"M"	""	"Y"	2	"4000-047"	"PORTO"	"PORTO"
"11490"	"261685856"	"2012-08-24 00:00:00.000"	32	"F"	"M"	"N"	1	"4200-507"	"PORTO"	" PORTO"
"11491"	"261750852"	"2011-03-09 00:00:00.000"	24	"M"	""	"Y"	2	"4405-633"	"PORTO"	"V.N.GAIA"
"11492"	"261878557"	"2013-10-07 00:00:00.000"	23	"F"	"S"	"Y"	2	"4715-005"	"BRAGA"	"BRAGA"
"11493"	"261884247"	"2008-10-02 00:00:00.000"	33	"M"	"S"	"N"	1	"4000-112"	"PORTO"	"PORTO"
"11494"	"261961314"	"2009-02-11 00:00:00.000"	28	"F"	"M"	"Y"	1	"4500-375"	"OUTROS"	"ESPINHO"
"11495"	"261983342"	"2010-05-16 00:00:00.000"	37	"M"	""	"Y"	2	"4250-204"	"PORTO"	"PORTO"
"11496"	"262042690"	"2014-02-25 00:00:00.000"	20	"M"	"S"	"N"	0	"7090-021"	"OUTROS"	"ALCÁÇOVAS"
